origin,destination,2016,2025,2035,2050
4489,3563,56.5,0.0,0.0,0.0
4470,3563,56.5,0.0,0.0,0.0
2322,3563,56.4,0.0,0.0,0.0
4436,3563,56.4,0.0,0.0,0.0
1924,3563,56.1,0.0,0.0,0.0
1808,3563,56.1,0.0,0.0,0.0
4967,3563,56.1,0.0,0.0,0.0
2280,3563,56.0,0.0,0.0,0.0
1965,3563,55.9,0.0,0.0,0.0
3678,3563,55.9,0.0,0.0,0.0
2426,3563,55.8,0.0,0.0,0.0
4543,3563,55.6,0.0,0.0,0.0
2560,3563,55.2,0.0,0.0,0.0
3269,3563,55.2,0.0,0.0,0.0
2064,3563,55.1,0.0,0.0,0.0
4598,3563,55.1,0.0,0.0,0.0
3534,3563,55.0,0.0,0.0,0.0
2095,3563,55.0,0.0,0.0,0.0
1907,3563,54.8,0.0,0.0,0.0
3335,3563,54.8,0.0,0.0,0.0
3154,3563,54.7,0.0,0.0,0.0
2096,3563,54.7,0.0,0.0,0.0
4749,3563,54.6,0.0,0.0,0.0
219,3563,54.6,0.0,0.0,0.0
4448,3563,54.6,0.0,0.0,0.0
1782,3563,54.5,0.0,0.0,0.0
3495,3563,54.5,0.0,0.0,0.0
1824,3563,54.4,0.0,0.0,0.0
1028,3563,54.4,0.0,0.0,0.0
2437,3563,54.4,0.0,0.0,0.0
2010,3563,54.3,0.0,0.0,0.0
2055,3563,54.1,0.0,0.0,0.0
4686,3563,54.1,0.0,0.0,0.0
2403,3563,54.0,0.0,0.0,0.0
1748,3563,53.8,0.0,0.0,0.0
2987,3563,53.7,0.0,0.0,0.0
1533,3563,53.7,0.0,0.0,0.0
4546,3563,53.7,0.0,0.0,0.0
3254,3563,53.7,0.0,0.0,0.0
2710,3563,53.5,0.0,0.0,0.0
2525,3563,53.4,0.0,0.0,0.0
2180,3563,53.4,0.0,0.0,0.0
2114,3563,53.4,0.0,0.0,0.0
3323,3563,53.3,0.0,0.0,0.0
2006,3563,53.0,0.0,0.0,0.0
963,3563,52.8,0.0,0.0,0.0
2414,3563,52.7,0.0,0.0,0.0
1677,3563,52.6,0.0,0.0,0.0
2415,3563,52.6,0.0,0.0,0.0
4068,3563,52.5,0.0,0.0,0.0
2921,3563,52.4,0.0,0.0,0.0
4980,3563,52.4,0.0,0.0,0.0
2060,3563,52.4,0.0,0.0,0.0
2555,3563,52.4,0.0,0.0,0.0
3747,3563,52.2,0.0,0.0,0.0
1674,3563,52.2,0.0,0.0,0.0
1862,3563,52.2,0.0,0.0,0.0
1855,3563,52.2,0.0,0.0,0.0
4918,3563,52.2,0.0,0.0,0.0
4638,3563,52.1,0.0,0.0,0.0
1391,3563,52.1,0.0,0.0,0.0
2875,3563,52.0,0.0,0.0,0.0
4185,3563,52.0,0.0,0.0,0.0
2031,3563,52.0,0.0,0.0,0.0
1931,3563,51.9,0.0,0.0,0.0
3110,3563,51.9,0.0,0.0,0.0
3075,3563,51.9,0.0,0.0,0.0
2601,3563,51.8,0.0,0.0,0.0
3659,3563,51.6,0.0,0.0,0.0
2629,3563,51.6,0.0,0.0,0.0
3607,3563,51.5,0.0,0.0,0.0
4935,3563,51.5,0.0,0.0,0.0
4888,3563,51.4,0.0,0.0,0.0
1734,3563,51.4,0.0,0.0,0.0
2416,3563,51.2,0.0,0.0,0.0
2805,3563,51.2,0.0,0.0,0.0
4685,3563,51.2,0.0,0.0,0.0
2369,3563,51.1,0.0,0.0,0.0
1767,3563,50.9,0.0,0.0,0.0
2216,3563,50.8,0.0,0.0,0.0
4421,3563,50.8,0.0,0.0,0.0
2363,3563,50.7,0.0,0.0,0.0
1983,3563,50.7,0.0,0.0,0.0
2810,3563,50.7,0.0,0.0,0.0
4969,3563,50.7,0.0,0.0,0.0
4573,3563,50.5,0.0,0.0,0.0
1497,3563,50.4,0.0,0.0,0.0
3054,3563,50.3,0.0,0.0,0.0
4565,3563,50.2,0.0,0.0,0.0
1740,3563,50.2,0.0,0.0,0.0
1914,3563,50.1,0.0,0.0,0.0
2707,3563,50.1,0.0,0.0,0.0
2933,3563,49.9,0.0,0.0,0.0
2507,3563,49.9,0.0,0.0,0.0
3004,3563,49.9,0.0,0.0,0.0
4611,3563,49.8,0.0,0.0,0.0
2876,3563,49.8,0.0,0.0,0.0
1962,3563,49.8,0.0,0.0,0.0
4482,3563,49.8,0.0,0.0,0.0
1600,3563,49.7,0.0,0.0,0.0
4200,3563,49.5,0.0,0.0,0.0
3905,3563,49.5,0.0,0.0,0.0
1794,3563,49.2,0.0,0.0,0.0
3270,3563,49.1,0.0,0.0,0.0
2579,3563,49.0,0.0,0.0,0.0
1458,3563,49.0,0.0,0.0,0.0
4945,3563,48.9,0.0,0.0,0.0
2179,3563,48.8,0.0,0.0,0.0
1807,3563,48.5,0.0,0.0,0.0
1851,3563,48.5,0.0,0.0,0.0
2360,3563,48.4,0.0,0.0,0.0
2271,3563,48.4,0.0,0.0,0.0
1706,3563,48.1,0.0,0.0,0.0
1663,3563,48.1,0.0,0.0,0.0
2496,3563,48.1,0.0,0.0,0.0
4534,3563,47.6,0.0,0.0,0.0
3228,3563,47.6,0.0,0.0,0.0
1452,3563,47.5,0.0,0.0,0.0
3667,3563,47.5,0.0,0.0,0.0
1492,3563,47.4,0.0,0.0,0.0
1772,3563,47.4,0.0,0.0,0.0
1154,3563,47.4,0.0,0.0,0.0
4760,3563,47.4,0.0,0.0,0.0
1646,3563,47.3,0.0,0.0,0.0
1992,3563,47.3,0.0,0.0,0.0
2244,3563,47.3,0.0,0.0,0.0
2151,3563,47.3,0.0,0.0,0.0
3932,3563,47.1,0.0,0.0,0.0
3584,3563,47.1,0.0,0.0,0.0
3180,3563,46.7,0.0,0.0,0.0
1699,3563,46.6,0.0,0.0,0.0
2585,3563,46.6,0.0,0.0,0.0
2020,3563,46.5,0.0,0.0,0.0
2190,3563,46.4,0.0,0.0,0.0
2946,3563,46.4,0.0,0.0,0.0
3657,3563,46.2,0.0,0.0,0.0
4894,3563,46.1,0.0,0.0,0.0
1953,3563,46.0,0.0,0.0,0.0
2691,3563,45.9,0.0,0.0,0.0
1504,3563,45.8,0.0,0.0,0.0
3240,3563,45.7,0.0,0.0,0.0
1360,3563,45.7,0.0,0.0,0.0
2005,3563,45.5,0.0,0.0,0.0
2580,3563,45.5,0.0,0.0,0.0
2188,3563,45.5,0.0,0.0,0.0
1382,3563,45.3,0.0,0.0,0.0
3507,3563,45.3,0.0,0.0,0.0
2209,3563,45.2,0.0,0.0,0.0
3656,3563,45.2,0.0,0.0,0.0
2569,3563,45.1,0.0,0.0,0.0
1897,3563,45.1,0.0,0.0,0.0
3197,3563,45.1,0.0,0.0,0.0
1287,3563,45.0,0.0,0.0,0.0
1359,3563,45.0,0.0,0.0,0.0
1750,3563,45.0,0.0,0.0,0.0
2085,3563,44.9,0.0,0.0,0.0
4201,3563,44.8,0.0,0.0,0.0
2310,3563,44.8,0.0,0.0,0.0
1909,3563,44.8,0.0,0.0,0.0
3038,3563,44.8,0.0,0.0,0.0
2197,3563,44.6,0.0,0.0,0.0
3214,3563,44.6,0.0,0.0,0.0
2115,3563,44.6,0.0,0.0,0.0
4714,3563,44.5,0.0,0.0,0.0
2971,3563,44.4,0.0,0.0,0.0
1016,3563,44.3,0.0,0.0,0.0
4617,3563,44.3,0.0,0.0,0.0
2673,3563,44.1,0.0,0.0,0.0
3266,3563,44.1,0.0,0.0,0.0
2296,3563,43.9,0.0,0.0,0.0
1839,3563,43.5,0.0,0.0,0.0
3720,3563,43.5,0.0,0.0,0.0
4597,3563,43.4,0.0,0.0,0.0
2680,3563,43.4,0.0,0.0,0.0
1993,3563,43.3,0.0,0.0,0.0
3204,3563,43.2,0.0,0.0,0.0
1800,3563,43.1,0.0,0.0,0.0
2033,3563,43.1,0.0,0.0,0.0
1747,3563,43.0,0.0,0.0,0.0
1765,3563,42.9,0.0,0.0,0.0
1769,3563,42.9,0.0,0.0,0.0
3143,3563,42.9,0.0,0.0,0.0
2531,3563,42.8,0.0,0.0,0.0
2104,3563,42.8,0.0,0.0,0.0
2002,3563,42.7,0.0,0.0,0.0
1978,3563,42.7,0.0,0.0,0.0
3624,3563,42.6,0.0,0.0,0.0
1972,3563,42.6,0.0,0.0,0.0
1879,3563,42.4,0.0,0.0,0.0
3589,3563,42.3,0.0,0.0,0.0
2299,3563,42.3,0.0,0.0,0.0
3306,3563,42.2,0.0,0.0,0.0
4538,3563,42.2,0.0,0.0,0.0
2662,3563,42.2,0.0,0.0,0.0
2263,3563,42.2,0.0,0.0,0.0
4836,3563,42.1,0.0,0.0,0.0
1901,3563,42.0,0.0,0.0,0.0
2313,3563,42.0,0.0,0.0,0.0
2169,3563,42.0,0.0,0.0,0.0
4506,3563,41.9,0.0,0.0,0.0
2775,3563,41.8,0.0,0.0,0.0
2764,3563,41.8,0.0,0.0,0.0
3043,3563,41.7,0.0,0.0,0.0
2174,3563,41.6,0.0,0.0,0.0
2956,3563,41.6,0.0,0.0,0.0
1955,3563,41.6,0.0,0.0,0.0
3235,3563,41.5,0.0,0.0,0.0
2689,3563,41.4,0.0,0.0,0.0
2298,3563,41.4,0.0,0.0,0.0
1651,3563,41.4,0.0,0.0,0.0
1502,3563,41.3,0.0,0.0,0.0
3125,3563,41.2,0.0,0.0,0.0
2464,3563,41.2,0.0,0.0,0.0
1778,3563,41.2,0.0,0.0,0.0
1939,3563,41.1,0.0,0.0,0.0
4875,3563,41.0,0.0,0.0,0.0
2566,3563,41.0,0.0,0.0,0.0
4940,3563,40.9,0.0,0.0,0.0
1754,3563,40.9,0.0,0.0,0.0
2273,3563,40.9,0.0,0.0,0.0
1764,3563,40.8,0.0,0.0,0.0
1762,3563,40.8,0.0,0.0,0.0
3455,3563,40.8,0.0,0.0,0.0
1844,3563,40.6,0.0,0.0,0.0
2309,3563,40.6,0.0,0.0,0.0
2500,3563,40.5,0.0,0.0,0.0
2371,3563,40.5,0.0,0.0,0.0
2367,3563,40.5,0.0,0.0,0.0
1893,3563,40.5,0.0,0.0,0.0
1757,3563,40.5,0.0,0.0,0.0
2279,3563,40.4,0.0,0.0,0.0
2965,3563,40.4,0.0,0.0,0.0
2231,3563,40.3,0.0,0.0,0.0
1206,3563,40.2,0.0,0.0,0.0
3806,3563,40.2,0.0,0.0,0.0
3937,3563,40.1,0.0,0.0,0.0
1874,3563,40.0,0.0,0.0,0.0
2314,3563,40.0,0.0,0.0,0.0
4221,3563,39.9,0.0,0.0,0.0
2568,3563,39.8,0.0,0.0,0.0
992,3563,39.6,0.0,0.0,0.0
1722,3563,39.5,0.0,0.0,0.0
3478,3563,39.4,0.0,0.0,0.0
1804,3563,39.3,0.0,0.0,0.0
1111,3563,39.3,0.0,0.0,0.0
1887,3563,39.3,0.0,0.0,0.0
948,3563,39.0,0.0,0.0,0.0
6,3563,39.0,0.0,0.0,0.0
3816,3563,38.9,0.0,0.0,0.0
1913,3563,38.9,0.0,0.0,0.0
1431,3563,38.8,0.0,0.0,0.0
4526,3563,38.8,0.0,0.0,0.0
1398,3563,38.7,0.0,0.0,0.0
1109,3563,38.5,0.0,0.0,0.0
3245,3563,38.5,0.0,0.0,0.0
1752,3563,38.4,0.0,0.0,0.0
2612,3563,38.4,0.0,0.0,0.0
1571,3563,38.4,0.0,0.0,0.0
1288,3563,38.4,0.0,0.0,0.0
2660,3563,38.2,0.0,0.0,0.0
1825,3563,38.2,0.0,0.0,0.0
2581,3563,38.1,0.0,0.0,0.0
1982,3563,38.1,0.0,0.0,0.0
3897,3563,38.1,0.0,0.0,0.0
1045,3563,38.0,0.0,0.0,0.0
2355,3563,38.0,0.0,0.0,0.0
2809,3563,38.0,0.0,0.0,0.0
2052,3563,37.9,0.0,0.0,0.0
3780,3563,37.9,0.0,0.0,0.0
1276,3563,37.8,0.0,0.0,0.0
3267,3563,37.8,0.0,0.0,0.0
1894,3563,37.7,0.0,0.0,0.0
2368,3563,37.7,0.0,0.0,0.0
3743,3563,37.5,0.0,0.0,0.0
3021,3563,37.4,0.0,0.0,0.0
2045,3563,37.4,0.0,0.0,0.0
2792,3563,37.4,0.0,0.0,0.0
3218,3563,37.3,0.0,0.0,0.0
3807,3563,37.3,0.0,0.0,0.0
1870,3563,37.3,0.0,0.0,0.0
1865,3563,37.2,0.0,0.0,0.0
4693,3563,37.1,0.0,0.0,0.0
4811,3563,37.1,0.0,0.0,0.0
2117,3563,37.1,0.0,0.0,0.0
2066,3563,37.1,0.0,0.0,0.0
3025,3563,36.9,0.0,0.0,0.0
1867,3563,36.9,0.0,0.0,0.0
2608,3563,36.8,0.0,0.0,0.0
1484,3563,36.8,0.0,0.0,0.0
2384,3563,36.7,0.0,0.0,0.0
1144,3563,36.5,0.0,0.0,0.0
1341,3563,36.5,0.0,0.0,0.0
2502,3563,36.4,0.0,0.0,0.0
1884,3563,36.4,0.0,0.0,0.0
2715,3563,36.3,0.0,0.0,0.0
2653,3563,36.1,0.0,0.0,0.0
1603,3563,36.1,0.0,0.0,0.0
2572,3563,36.1,0.0,0.0,0.0
2109,3563,35.8,0.0,0.0,0.0
1733,3563,35.6,0.0,0.0,0.0
849,3563,35.5,0.0,0.0,0.0
1802,3563,35.5,0.0,0.0,0.0
2616,3563,35.5,0.0,0.0,0.0
4630,3563,35.4,0.0,0.0,0.0
1155,3563,35.4,0.0,0.0,0.0
2596,3563,35.3,0.0,0.0,0.0
2032,3563,35.3,0.0,0.0,0.0
2431,3563,35.2,0.0,0.0,0.0
2372,3563,35.2,0.0,0.0,0.0
2243,3563,35.2,0.0,0.0,0.0
3271,3563,35.1,0.0,0.0,0.0
3350,3563,35.1,0.0,0.0,0.0
3721,3563,35.0,0.0,0.0,0.0
1147,3563,35.0,0.0,0.0,0.0
3354,3563,35.0,0.0,0.0,0.0
1537,3563,34.9,0.0,0.0,0.0
2359,3563,34.8,0.0,0.0,0.0
2350,3563,34.8,0.0,0.0,0.0
1072,3563,34.7,0.0,0.0,0.0
1521,3563,34.6,0.0,0.0,0.0
1146,3563,34.5,0.0,0.0,0.0
2004,3563,34.5,0.0,0.0,0.0
1771,3563,34.5,0.0,0.0,0.0
2182,3563,34.4,0.0,0.0,0.0
4813,3563,34.4,0.0,0.0,0.0
1973,3563,34.4,0.0,0.0,0.0
1815,3563,34.4,0.0,0.0,0.0
1840,3563,34.3,0.0,0.0,0.0
1569,3563,34.3,0.0,0.0,0.0
2189,3563,34.3,0.0,0.0,0.0
2288,3563,34.3,0.0,0.0,0.0
3769,3563,34.3,0.0,0.0,0.0
1937,3563,34.2,0.0,0.0,0.0
2567,3563,34.2,0.0,0.0,0.0
2340,3563,34.1,0.0,0.0,0.0
114,3563,34.1,0.0,0.0,0.0
1260,3563,34.0,0.0,0.0,0.0
3620,3563,34.0,0.0,0.0,0.0
2442,3563,33.9,0.0,0.0,0.0
1712,3563,33.9,0.0,0.0,0.0
3039,3563,33.9,0.0,0.0,0.0
3310,3563,33.9,0.0,0.0,0.0
1284,3563,33.8,0.0,0.0,0.0
1577,3563,33.8,0.0,0.0,0.0
1635,3563,33.8,0.0,0.0,0.0
3163,3563,33.7,0.0,0.0,0.0
1930,3563,33.6,0.0,0.0,0.0
4512,3563,33.6,0.0,0.0,0.0
3965,3563,33.6,0.0,0.0,0.0
2699,3563,33.6,0.0,0.0,0.0
1773,3563,33.5,0.0,0.0,0.0
1572,3563,33.5,0.0,0.0,0.0
1429,3563,33.4,0.0,0.0,0.0
2373,3563,33.4,0.0,0.0,0.0
3837,3563,33.4,0.0,0.0,0.0
4666,3563,33.4,0.0,0.0,0.0
3030,3563,33.2,0.0,0.0,0.0
2351,3563,33.1,0.0,0.0,0.0
4457,3563,33.1,0.0,0.0,0.0
2624,3563,32.8,0.0,0.0,0.0
2168,3563,32.7,0.0,0.0,0.0
3239,3563,32.7,0.0,0.0,0.0
1812,3563,32.6,0.0,0.0,0.0
1857,3563,32.6,0.0,0.0,0.0
2150,3563,32.5,0.0,0.0,0.0
1864,3563,32.4,0.0,0.0,0.0
1397,3563,32.4,0.0,0.0,0.0
1967,3563,32.2,0.0,0.0,0.0
2267,3563,32.2,0.0,0.0,0.0
2522,3563,32.1,0.0,0.0,0.0
1494,3563,32.1,0.0,0.0,0.0
3157,3563,32.1,0.0,0.0,0.0
274,3563,32.0,0.0,0.0,0.0
1708,3563,32.0,0.0,0.0,0.0
2526,3563,31.9,0.0,0.0,0.0
2361,3563,31.9,0.0,0.0,0.0
1829,3563,31.9,0.0,0.0,0.0
2278,3563,31.9,0.0,0.0,0.0
3336,3563,31.8,0.0,0.0,0.0
2577,3563,31.8,0.0,0.0,0.0
1645,3563,31.8,0.0,0.0,0.0
3287,3563,31.8,0.0,0.0,0.0
1826,3563,31.7,0.0,0.0,0.0
2317,3563,31.7,0.0,0.0,0.0
1188,3563,31.6,0.0,0.0,0.0
2390,3563,31.6,0.0,0.0,0.0
1958,3563,31.6,0.0,0.0,0.0
2521,3563,31.5,0.0,0.0,0.0
4073,3563,31.4,0.0,0.0,0.0
2424,3563,31.4,0.0,0.0,0.0
857,3563,31.4,0.0,0.0,0.0
1444,3563,31.4,0.0,0.0,0.0
1885,3563,31.4,0.0,0.0,0.0
1259,3563,31.3,0.0,0.0,0.0
1090,3563,31.3,0.0,0.0,0.0
2892,3563,31.3,0.0,0.0,0.0
1928,3563,31.3,0.0,0.0,0.0
1286,3563,31.2,0.0,0.0,0.0
3978,3563,31.1,0.0,0.0,0.0
2557,3563,31.1,0.0,0.0,0.0
4232,3563,31.1,0.0,0.0,0.0
1516,3563,31.0,0.0,0.0,0.0
1957,3563,31.0,0.0,0.0,0.0
1254,3563,31.0,0.0,0.0,0.0
2565,3563,30.9,0.0,0.0,0.0
3853,3563,30.9,0.0,0.0,0.0
1745,3563,30.9,0.0,0.0,0.0
1590,3563,30.9,0.0,0.0,0.0
1990,3563,30.8,0.0,0.0,0.0
2435,3563,30.8,0.0,0.0,0.0
1601,3563,30.8,0.0,0.0,0.0
3185,3563,30.8,0.0,0.0,0.0
1478,3563,30.7,0.0,0.0,0.0
1439,3563,30.6,0.0,0.0,0.0
1912,3563,30.6,0.0,0.0,0.0
4795,3563,30.6,0.0,0.0,0.0
1927,3563,30.6,0.0,0.0,0.0
4810,3563,30.6,0.0,0.0,0.0
1002,3563,30.4,0.0,0.0,0.0
1811,3563,30.1,0.0,0.0,0.0
2602,3563,30.1,0.0,0.0,0.0
1743,3563,30.0,0.0,0.0,0.0
4994,3563,30.0,0.0,0.0,0.0
2813,3563,30.0,0.0,0.0,0.0
2221,3563,29.9,0.0,0.0,0.0
3993,3563,29.9,0.0,0.0,0.0
1324,3563,29.8,0.0,0.0,0.0
1332,3563,29.8,0.0,0.0,0.0
1911,3563,29.8,0.0,0.0,0.0
2635,3563,29.8,0.0,0.0,0.0
1410,3563,29.8,0.0,0.0,0.0
4524,3563,29.7,0.0,0.0,0.0
1888,3563,29.7,0.0,0.0,0.0
3757,3563,29.7,0.0,0.0,0.0
1863,3563,29.6,0.0,0.0,0.0
2101,3563,29.6,0.0,0.0,0.0
2133,3563,29.6,0.0,0.0,0.0
2107,3563,29.6,0.0,0.0,0.0
1783,3563,29.5,0.0,0.0,0.0
3898,3563,29.5,0.0,0.0,0.0
3302,3563,29.4,0.0,0.0,0.0
1053,3563,29.4,0.0,0.0,0.0
2059,3563,29.4,0.0,0.0,0.0
1487,3563,29.3,0.0,0.0,0.0
4957,3563,29.2,0.0,0.0,0.0
2552,3563,29.1,0.0,0.0,0.0
1599,3563,29.1,0.0,0.0,0.0
270,3563,29.0,0.0,0.0,0.0
4360,3563,29.0,0.0,0.0,0.0
4817,3563,29.0,0.0,0.0,0.0
1847,3563,28.9,0.0,0.0,0.0
4076,3563,28.8,0.0,0.0,0.0
2106,3563,28.8,0.0,0.0,0.0
4961,3563,28.7,0.0,0.0,0.0
4119,3563,28.7,0.0,0.0,0.0
2362,3563,28.5,0.0,0.0,0.0
1124,3563,28.4,0.0,0.0,0.0
1252,3563,28.4,0.0,0.0,0.0
4779,3563,28.4,0.0,0.0,0.0
1424,3563,28.3,0.0,0.0,0.0
2245,3563,28.2,0.0,0.0,0.0
3369,3563,28.1,0.0,0.0,0.0
1834,3563,28.1,0.0,0.0,0.0
2712,3563,28.1,0.0,0.0,0.0
2434,3563,28.1,0.0,0.0,0.0
3263,3563,28.1,0.0,0.0,0.0
4683,3563,28.1,0.0,0.0,0.0
2346,3563,27.9,0.0,0.0,0.0
2029,3563,27.9,0.0,0.0,0.0
2325,3563,27.7,0.0,0.0,0.0
2481,3563,27.7,0.0,0.0,0.0
1678,3563,27.6,0.0,0.0,0.0
859,3563,27.6,0.0,0.0,0.0
2488,3563,27.6,0.0,0.0,0.0
4113,3563,27.4,0.0,0.0,0.0
2205,3563,27.3,0.0,0.0,0.0
4634,3563,27.3,0.0,0.0,0.0
2230,3563,27.2,0.0,0.0,0.0
3161,3563,27.1,0.0,0.0,0.0
1539,3563,27.1,0.0,0.0,0.0
4142,3563,26.9,0.0,0.0,0.0
3368,3563,26.9,0.0,0.0,0.0
1440,3563,26.9,0.0,0.0,0.0
4230,3563,26.9,0.0,0.0,0.0
1871,3563,26.8,0.0,0.0,0.0
1223,3563,26.8,0.0,0.0,0.0
2353,3563,26.8,0.0,0.0,0.0
1261,3563,26.7,0.0,0.0,0.0
1595,3563,26.6,0.0,0.0,0.0
2469,3563,26.6,0.0,0.0,0.0
1952,3563,26.6,0.0,0.0,0.0
817,3563,26.5,0.0,0.0,0.0
4949,3563,26.4,0.0,0.0,0.0
2632,3563,26.3,0.0,0.0,0.0
1290,3563,26.3,0.0,0.0,0.0
4220,3563,26.3,0.0,0.0,0.0
2723,3563,26.2,0.0,0.0,0.0
1848,3563,26.2,0.0,0.0,0.0
2432,3563,26.1,0.0,0.0,0.0
1581,3563,26.1,0.0,0.0,0.0
1245,3563,26.1,0.0,0.0,0.0
220,3563,26.1,0.0,0.0,0.0
1512,3563,26.0,0.0,0.0,0.0
3050,3563,25.9,0.0,0.0,0.0
3888,3563,25.8,0.0,0.0,0.0
3798,3563,25.8,0.0,0.0,0.0
4806,3563,25.8,0.0,0.0,0.0
3222,3563,25.7,0.0,0.0,0.0
1766,3563,25.7,0.0,0.0,0.0
4768,3563,25.6,0.0,0.0,0.0
2349,3563,25.6,0.0,0.0,0.0
1501,3563,25.6,0.0,0.0,0.0
1302,3563,25.6,0.0,0.0,0.0
1837,3563,25.6,0.0,0.0,0.0
2517,3563,25.4,0.0,0.0,0.0
158,3563,25.4,0.0,0.0,0.0
1654,3563,25.3,0.0,0.0,0.0
1723,3563,25.2,0.0,0.0,0.0
1468,3563,25.1,0.0,0.0,0.0
1827,3563,25.1,0.0,0.0,0.0
1786,3563,25.1,0.0,0.0,0.0
1298,3563,25.0,0.0,0.0,0.0
1971,3563,25.0,0.0,0.0,0.0
4460,3563,25.0,0.0,0.0,0.0
1714,3563,24.9,0.0,0.0,0.0
4741,3563,24.9,0.0,0.0,0.0
1797,3563,24.8,0.0,0.0,0.0
1026,3563,24.8,0.0,0.0,0.0
1044,3563,24.8,0.0,0.0,0.0
1400,3563,24.8,0.0,0.0,0.0
1658,3563,24.8,0.0,0.0,0.0
4996,3563,24.8,0.0,0.0,0.0
3869,3563,24.7,0.0,0.0,0.0
2318,3563,24.6,0.0,0.0,0.0
1496,3563,24.5,0.0,0.0,0.0
2599,3563,24.4,0.0,0.0,0.0
3814,3563,24.4,0.0,0.0,0.0
2021,3563,24.4,0.0,0.0,0.0
1264,3563,24.3,0.0,0.0,0.0
1250,3563,24.3,0.0,0.0,0.0
3291,3563,24.2,0.0,0.0,0.0
1403,3563,24.2,0.0,0.0,0.0
185,3563,24.2,0.0,0.0,0.0
3029,3563,24.1,0.0,0.0,0.0
792,3563,24.1,0.0,0.0,0.0
1873,3563,24.1,0.0,0.0,0.0
2118,3563,24.1,0.0,0.0,0.0
1469,3563,24.1,0.0,0.0,0.0
1858,3563,24.1,0.0,0.0,0.0
1423,3563,24.0,0.0,0.0,0.0
1695,3563,24.0,0.0,0.0,0.0
1336,3563,23.9,0.0,0.0,0.0
2703,3563,23.9,0.0,0.0,0.0
1551,3563,23.9,0.0,0.0,0.0
1528,3563,23.8,0.0,0.0,0.0
1058,3563,23.8,0.0,0.0,0.0
1241,3563,23.8,0.0,0.0,0.0
1549,3563,23.8,0.0,0.0,0.0
3114,3563,23.8,0.0,0.0,0.0
3411,3563,23.6,0.0,0.0,0.0
2422,3563,23.5,0.0,0.0,0.0
1182,3563,23.5,0.0,0.0,0.0
4492,3563,23.4,0.0,0.0,0.0
2553,3563,23.4,0.0,0.0,0.0
4928,3563,23.3,0.0,0.0,0.0
1489,3563,23.3,0.0,0.0,0.0
1491,3563,23.3,0.0,0.0,0.0
336,3563,23.3,0.0,0.0,0.0
4558,3563,23.3,0.0,0.0,0.0
2065,3563,23.3,0.0,0.0,0.0
1174,3563,23.3,0.0,0.0,0.0
1605,3563,23.3,0.0,0.0,0.0
1473,3563,23.3,0.0,0.0,0.0
1426,3563,23.2,0.0,0.0,0.0
1558,3563,23.1,0.0,0.0,0.0
1585,3563,23.0,0.0,0.0,0.0
625,3563,23.0,0.0,0.0,0.0
1573,3563,23.0,0.0,0.0,0.0
1719,3563,22.9,0.0,0.0,0.0
2678,3563,22.8,0.0,0.0,0.0
2950,3563,22.7,0.0,0.0,0.0
1508,3563,22.6,0.0,0.0,0.0
1547,3563,22.6,0.0,0.0,0.0
2398,3563,22.6,0.0,0.0,0.0
2082,3563,22.6,0.0,0.0,0.0
2293,3563,22.5,0.0,0.0,0.0
4956,3563,22.5,0.0,0.0,0.0
4016,3563,22.4,0.0,0.0,0.0
994,3563,22.3,0.0,0.0,0.0
3357,3563,22.3,0.0,0.0,0.0
3718,3563,22.3,0.0,0.0,0.0
4480,3563,22.2,0.0,0.0,0.0
9,3563,22.2,0.0,0.0,0.0
1916,3563,22.1,0.0,0.0,0.0
1616,3563,22.1,0.0,0.0,0.0
1641,3563,22.1,0.0,0.0,0.0
1787,3563,22.1,0.0,0.0,0.0
1694,3563,22.1,0.0,0.0,0.0
1066,3563,22.0,0.0,0.0,0.0
2865,3563,22.0,0.0,0.0,0.0
4987,3563,22.0,0.0,0.0,0.0
1511,3563,22.0,0.0,0.0,0.0
3356,3563,21.9,0.0,0.0,0.0
2483,3563,21.9,0.0,0.0,0.0
1448,3563,21.9,0.0,0.0,0.0
4764,3563,21.8,0.0,0.0,0.0
2108,3563,21.8,0.0,0.0,0.0
2864,3563,21.7,0.0,0.0,0.0
3704,3563,21.7,0.0,0.0,0.0
825,3563,21.6,0.0,0.0,0.0
1073,3563,21.6,0.0,0.0,0.0
1701,3563,21.6,0.0,0.0,0.0
3203,3563,21.6,0.0,0.0,0.0
2604,3563,21.6,0.0,0.0,0.0
2450,3563,21.6,0.0,0.0,0.0
3409,3563,21.5,0.0,0.0,0.0
1319,3563,21.4,0.0,0.0,0.0
1022,3563,21.4,0.0,0.0,0.0
4171,3563,21.3,0.0,0.0,0.0
1376,3563,21.3,0.0,0.0,0.0
1357,3563,21.3,0.0,0.0,0.0
2586,3563,21.3,0.0,0.0,0.0
1074,3563,21.3,0.0,0.0,0.0
2140,3563,21.2,0.0,0.0,0.0
1940,3563,21.2,0.0,0.0,0.0
1330,3563,21.1,0.0,0.0,0.0
2904,3563,21.1,0.0,0.0,0.0
1803,3563,21.1,0.0,0.0,0.0
14,3563,21.1,0.0,0.0,0.0
770,3563,21.1,0.0,0.0,0.0
1457,3563,21.1,0.0,0.0,0.0
893,3563,21.0,0.0,0.0,0.0
1546,3563,21.0,0.0,0.0,0.0
1922,3563,21.0,0.0,0.0,0.0
4495,3563,21.0,0.0,0.0,0.0
1402,3563,21.0,0.0,0.0,0.0
